SYMBOL,COMPANY_NAME,EXCHANGE,YF_TICKER
Soni Medicare Ltd,SML,BSE_KAGGLE,Soni Medicare Ltd.BO
Mahaveer Infoway Ltd,MINFY,BSE_KAGGLE,Mahaveer Infoway Ltd.BO
Krishna Capital and Securities Ltd,KRISHNACAP,BSE_KAGGLE,Krishna Capital and Securities Ltd.BO
Acme Resources Ltd,ACME,BSE_KAGGLE,Acme Resources Ltd.BO
Kabra Commercial Ltd,KCL,BSE_KAGGLE,Kabra Commercial Ltd.BO
Vishal Bearings Ltd,VISHALBL,BSE_KAGGLE,Vishal Bearings Ltd.BO
Bella Casa Fashion & Retail Ltd,BELLACASA,BSE_KAGGLE,Bella Casa Fashion & Retail Ltd.BO
Mallcom (India) Ltd,MALLCOM,BSE_KAGGLE,Mallcom (India) Ltd.BO
Patdiam Jewellery Ltd,PJL,BSE_KAGGLE,Patdiam Jewellery Ltd.BO
Vaksons Automobiles Ltd,VAL,BSE_KAGGLE,Vaksons Automobiles Ltd.BO
Satin Creditcare Network Ltd,SATIN,BSE_KAGGLE,Satin Creditcare Network Ltd.BO
Decorous Investment & Trading Co Ltd,DITCO,BSE_KAGGLE,Decorous Investment & Trading Co Ltd.BO
Swagtam Trading & Services Ltd,SWAGTAM,BSE_KAGGLE,Swagtam Trading & Services Ltd.BO
Generic Engineering Construction and Projects Ltd,GENCON,BSE_KAGGLE,Generic Engineering Construction and Projects Ltd.BO
Neeraj Paper Marketing Ltd,NEERAJ,BSE_KAGGLE,Neeraj Paper Marketing Ltd.BO
Muzali Arts Ltd,MUZALI,BSE_KAGGLE,Muzali Arts Ltd.BO
Tejnaksh Healthcare Ltd,TEJNAKSH,BSE_KAGGLE,Tejnaksh Healthcare Ltd.BO
Brilliant Portfolios Ltd,BRIPORT,BSE_KAGGLE,Brilliant Portfolios Ltd.BO
Richfield Financial Services Ltd,RFSL,BSE_KAGGLE,Richfield Financial Services Ltd.BO
Coffee Day Enterprises Ltd,COFFEEDAY,BSE_KAGGLE,Coffee Day Enterprises Ltd.BO
IDFC First Bank Ltd,IDFCFIRSTB,BSE_KAGGLE,IDFC First Bank Ltd.BO
Beardsell Ltd,BEARDSELL,BSE_KAGGLE,Beardsell Ltd.BO
InterGlobe Aviation Ltd,INDIGO,BSE_KAGGLE,InterGlobe Aviation Ltd.BO
IGC Industries Ltd,IGCIL,BSE_KAGGLE,IGC Industries Ltd.BO
S H Kelkar and Company Ltd,SHK,BSE_KAGGLE,S H Kelkar and Company Ltd.BO
Typhoon Financial Services Ltd,TFSL,BSE_KAGGLE,Typhoon Financial Services Ltd.BO
Panorama Studios International Ltd,PANORAMA,BSE_KAGGLE,Panorama Studios International Ltd.BO
Shree Ganesh Biotech (India) Ltd,SHREEGANES,BSE_KAGGLE,Shree Ganesh Biotech (India) Ltd.BO
GTV Engineering Ltd,GTV,BSE_KAGGLE,GTV Engineering Ltd.BO
LIC MF EXCHANGE TRADED FUND- NIFTY 50,LICNETFN50,BSE_KAGGLE,LIC MF EXCHANGE TRADED FUND- NIFTY 50.BO
LIC MF EXCHANGE TRADED FUND- SENSEX,LICNETFSEN,BSE_KAGGLE,LIC MF EXCHANGE TRADED FUND- SENSEX.BO
Tirupati Finlease Ltd,TFLL,BSE_KAGGLE,Tirupati Finlease Ltd.BO
Garbi Finvest Ltd,GARBIFIN,BSE_KAGGLE,Garbi Finvest Ltd.BO
Smart Finsec Ltd,SMARTFIN,BSE_KAGGLE,Smart Finsec Ltd.BO
Adcon Capital Services Ltd,ADCON,BSE_KAGGLE,Adcon Capital Services Ltd.BO
Quint Digital Media Ltd,QUINT,BSE_KAGGLE,Quint Digital Media Ltd.BO
HDFC Nifty ETF,HDFCNIFETF,BSE_KAGGLE,HDFC Nifty ETF.BO
HDFC Sensex ETF - Open Ended Traded Fund,SXETF,BSE_KAGGLE,HDFC Sensex ETF - Open Ended Traded Fund.BO
Uday Jewellery Industries Ltd,UDAYJEW,BSE_KAGGLE,Uday Jewellery Industries Ltd.BO
Mayukh Dealtrade Ltd,MAYUKH,BSE_KAGGLE,Mayukh Dealtrade Ltd.BO
Navigant Corporate Advisors Ltd,NAVIGANT,BSE_KAGGLE,Navigant Corporate Advisors Ltd.BO
Grovy India Ltd,GROVY,BSE_KAGGLE,Grovy India Ltd.BO
Alkem Laboratories Ltd,ALKEM,BSE_KAGGLE,Alkem Laboratories Ltd.BO
Dr. Lal PathLabs Ltd,LALPATHLAB,BSE_KAGGLE,Dr. Lal PathLabs Ltd.BO
Suncare Traders Ltd,SCTL,BSE_KAGGLE,Suncare Traders Ltd.BO
Creative Castings Ltd,CREATIVE,BSE_KAGGLE,Creative Castings Ltd.BO
Aayush Food and Herbs Ltd,AAYUSH,BSE_KAGGLE,Aayush Food and Herbs Ltd.BO
Elitecon International Ltd,ELITECON,BSE_KAGGLE,Elitecon International Ltd.BO
Lux Industries Ltd,LUXIND,BSE_KAGGLE,Lux Industries Ltd.BO
Valley Magnesite Company Ltd,VALLEY,BSE_KAGGLE,Valley Magnesite Company Ltd.BO
Apoorva Leasing Finance and Investment Company Ltd,APOORVA,BSE_KAGGLE,Apoorva Leasing Finance and Investment Company Ltd.BO
Beekay Niryat Ltd,BNL,BSE_KAGGLE,Beekay Niryat Ltd.BO
Narayana Hrudayalaya Ltd,NH,BSE_KAGGLE,Narayana Hrudayalaya Ltd.BO
F Mec International Financial Services Ltd,FMEC,BSE_KAGGLE,F Mec International Financial Services Ltd.BO
Deep Diamond India Ltd,DDIL,BSE_KAGGLE,Deep Diamond India Ltd.BO
Abhijit Trading Company Ltd,ABHIJIT,BSE_KAGGLE,Abhijit Trading Company Ltd.BO
Remedium Lifecare Ltd,REMLIFE,BSE_KAGGLE,Remedium Lifecare Ltd.BO
Aarnav Fashions Ltd,AARNAV,BSE_KAGGLE,Aarnav Fashions Ltd.BO
Sunshine Capital Ltd,SCL,BSE_KAGGLE,Sunshine Capital Ltd.BO
Sharanam Infraproject and Trading Ltd,SIPTL,BSE_KAGGLE,Sharanam Infraproject and Trading Ltd.BO
Shivansh Finserve Ltd,SHIVA,BSE_KAGGLE,Shivansh Finserve Ltd.BO
Mishtann Foods Ltd,MISHTANN,BSE_KAGGLE,Mishtann Foods Ltd.BO
Jindal Stainless (Hisar) Ltd,JSLHISAR,BSE_KAGGLE,Jindal Stainless (Hisar) Ltd.BO
Oracle Credit Ltd,ORACLECR,BSE_KAGGLE,Oracle Credit Ltd.BO
Kotia Enterprises Ltd,KEL,BSE_KAGGLE,Kotia Enterprises Ltd.BO
Chamak Holdings Ltd,CHAMAK,BSE_KAGGLE,Chamak Holdings Ltd.BO
Blue Cloud Softech Solutions Ltd,BLUECLOUDS,BSE_KAGGLE,Blue Cloud Softech Solutions Ltd.BO
A Infrastructure Ltd,AINFRA,BSE_KAGGLE,A Infrastructure Ltd.BO
BCL Enterprises Ltd,BCLENTERPR,BSE_KAGGLE,BCL Enterprises Ltd.BO
Precision Camshafts Ltd,PRECAM,BSE_KAGGLE,Precision Camshafts Ltd.BO
TeamLease Services Ltd,TEAMLEASE,BSE_KAGGLE,TeamLease Services Ltd.BO
Vidli Restaurants Ltd,VIDLI,BSE_KAGGLE,Vidli Restaurants Ltd.BO
Best Agrolife Ltd,BESTAGRO,BSE_KAGGLE,Best Agrolife Ltd.BO
Ace Men Engg Works Ltd,ACEMEN,BSE_KAGGLE,Ace Men Engg Works Ltd.BO
BFL Asset Finvest Ltd,BFLAFL,BSE_KAGGLE,BFL Asset Finvest Ltd.BO
Radhagobind Commercial Ltd,RCL,BSE_KAGGLE,Radhagobind Commercial Ltd.BO
Quick Heal Technologies Ltd,QUICKHEAL,BSE_KAGGLE,Quick Heal Technologies Ltd.BO
Ganga Pharmaceuticals Ltd,GANGAPHARM,BSE_KAGGLE,Ganga Pharmaceuticals Ltd.BO
Dynamic Archistructures Ltd,DAL,BSE_KAGGLE,Dynamic Archistructures Ltd.BO
Lucent Industries Ltd,LUCENT,BSE_KAGGLE,Lucent Industries Ltd.BO
Shivkamal Impex Ltd,SHIVKAMAL,BSE_KAGGLE,Shivkamal Impex Ltd.BO
K.P. Energy Ltd,KPEL,BSE_KAGGLE,K.P. Energy Ltd.BO
Interactive Financial Services Ltd,IFINSER,BSE_KAGGLE,Interactive Financial Services Ltd.BO
Hiliks Technologies Ltd,HILIKS,BSE_KAGGLE,Hiliks Technologies Ltd.BO
Gokul Agro Resources Ltd,GOKULAGRO,BSE_KAGGLE,Gokul Agro Resources Ltd.BO
Fredun Pharmaceuticals Ltd,FREDUN,BSE_KAGGLE,Fredun Pharmaceuticals Ltd.BO
Simbhaoli Sugars Ltd,SIMBHALS,BSE_KAGGLE,Simbhaoli Sugars Ltd.BO
Relicab Cable Manufacturing Ltd,RELICAB,BSE_KAGGLE,Relicab Cable Manufacturing Ltd.BO
Vantage Knowledge Academy Ltd,VKAL,BSE_KAGGLE,Vantage Knowledge Academy Ltd.BO
Modern Converters Ltd,MODCL,BSE_KAGGLE,Modern Converters Ltd.BO
Mega Nirman and Industries Ltd,MNIL,BSE_KAGGLE,Mega Nirman and Industries Ltd.BO
Advik Capital Ltd,ADVIKCA,BSE_KAGGLE,Advik Capital Ltd.BO
LIC MF Exchange Traded Fund- NIFTY 100,LICNFNHGP,BSE_KAGGLE,LIC MF Exchange Traded Fund- NIFTY 100.BO
Pudumjee Paper Products Ltd,PDMJEPAPER,BSE_KAGGLE,Pudumjee Paper Products Ltd.BO
HealthCare Global Enterprises Ltd,HCG,BSE_KAGGLE,HealthCare Global Enterprises Ltd.BO
Khemani Distributors & Marketing Ltd,KDML,BSE_KAGGLE,Khemani Distributors & Marketing Ltd.BO
Umiya Tubes Ltd,UMIYA,BSE_KAGGLE,Umiya Tubes Ltd.BO
Bharat Wire Ropes Ltd,BHARATWIRE,BSE_KAGGLE,Bharat Wire Ropes Ltd.BO
CHD Chemicals Ltd,CHDCHEM,BSE_KAGGLE,CHD Chemicals Ltd.BO
Infibeam Avenues Ltd,INFIBEAM,BSE_KAGGLE,Infibeam Avenues Ltd.BO
LE Lavoir Ltd,LELAVOIR,BSE_KAGGLE,LE Lavoir Ltd.BO
Mudra Financial Services Ltd,MUDRA,BSE_KAGGLE,Mudra Financial Services Ltd.BO
Balgopal Commercial Ltd,BALGOPAL,BSE_KAGGLE,Balgopal Commercial Ltd.BO
Superior Finlease Ltd,SUPERIOR,BSE_KAGGLE,Superior Finlease Ltd.BO
Raghav Productivity Enhancers Ltd,RPEL,BSE_KAGGLE,Raghav Productivity Enhancers Ltd.BO
Franklin Leasing and Finance Ltd,FRANKLIN,BSE_KAGGLE,Franklin Leasing and Finance Ltd.BO
Lancer Container Lines Ltd,LANCER,BSE_KAGGLE,Lancer Container Lines Ltd.BO
NINtec Systems Ltd,NINSYS,BSE_KAGGLE,NINtec Systems Ltd.BO
Halder Venture Ltd,HALDER,BSE_KAGGLE,Halder Venture Ltd.BO
Thyrocare Technologies Ltd,THYROCARE,BSE_KAGGLE,Thyrocare Technologies Ltd.BO
Bajaj Healthcare Ltd,BAJAJHCARE,BSE_KAGGLE,Bajaj Healthcare Ltd.BO
Ujjivan Financial Services Ltd,UJJIVAN,BSE_KAGGLE,Ujjivan Financial Services Ltd.BO
RSD Finance Ltd,RSDFIN,BSE_KAGGLE,RSD Finance Ltd.BO
Crompton Greaves Consumer Electricals Ltd,CROMPTON,BSE_KAGGLE,Crompton Greaves Consumer Electricals Ltd.BO
Pilani Investment and Industries Corporation Ltd,PILANIINVS,BSE_KAGGLE,Pilani Investment and Industries Corporation Ltd.BO
Darshan Orna Ltd,DARSHANORNA,BSE_KAGGLE,Darshan Orna Ltd.BO
Parag Milk Foods Ltd,PARAGMILK,BSE_KAGGLE,Parag Milk Foods Ltd.BO
Madhav Infra Projects Ltd,MADHAVIPL,BSE_KAGGLE,Madhav Infra Projects Ltd.BO
Kome-On Communication Ltd,KOCL,BSE_KAGGLE,Kome-On Communication Ltd.BO
Svarnim Trade Udyog Ltd,SNIM,BSE_KAGGLE,Svarnim Trade Udyog Ltd.BO
Nagarjuna Fertilizers and Chemicals Ltd,NAGARFERT,BSE_KAGGLE,Nagarjuna Fertilizers and Chemicals Ltd.BO
Shanti Educational Initiatives Ltd,SEIL,BSE_KAGGLE,Shanti Educational Initiatives Ltd.BO
Likhami Consulting Ltd,LIKHAMI,BSE_KAGGLE,Likhami Consulting Ltd.BO
Medico Intercontinental Ltd,MIL,BSE_KAGGLE,Medico Intercontinental Ltd.BO
Yash Chemex Ltd,YASHCHEM,BSE_KAGGLE,Yash Chemex Ltd.BO
Max Ventures and Industries Ltd,MAXVIL,BSE_KAGGLE,Max Ventures and Industries Ltd.BO
ICICI Prudential Nifty50 Value 20 ETF,ICICINV20,BSE_KAGGLE,ICICI Prudential Nifty50 Value 20 ETF.BO
Bazel International Ltd,BAZELINTER,BSE_KAGGLE,Bazel International Ltd.BO
Jindal Leasefin Ltd,JLL,BSE_KAGGLE,Jindal Leasefin Ltd.BO
TAAL Enterprises Ltd,TAALENT,BSE_KAGGLE,TAAL Enterprises Ltd.BO
Mahanagar Gas Ltd,MGL,BSE_KAGGLE,Mahanagar Gas Ltd.BO
Zeal Aqua Ltd,ZEAL,BSE_KAGGLE,Zeal Aqua Ltd.BO
Quess Corp Ltd,QUESS,BSE_KAGGLE,Quess Corp Ltd.BO
Digjam Ltd,DIGJAMLTD,BSE_KAGGLE,Digjam Ltd.BO
ICICI Prudential S&P BSE Midcap Select ETF,ICICIMCAP,BSE_KAGGLE,ICICI Prudential S&P BSE Midcap Select ETF.BO
Advance Syntex Ltd,ASYL,BSE_KAGGLE,Advance Syntex Ltd.BO
Hindusthan Urban Infrastructure Ltd,HUIL,BSE_KAGGLE,Hindusthan Urban Infrastructure Ltd.BO
Titaanium Ten Enterprise Ltd,TITAANIUM,BSE_KAGGLE,Titaanium Ten Enterprise Ltd.BO
Commercial Syn Bags Ltd,COMSYN,BSE_KAGGLE,Commercial Syn Bags Ltd.BO
Confidence Futuristic Energetech Ltd,CFEL,BSE_KAGGLE,Confidence Futuristic Energetech Ltd.BO
Lloyds Steels Industries Ltd,LLOYDSTEEL,BSE_KAGGLE,Lloyds Steels Industries Ltd.BO
Kwality Pharmaceuticals Ltd,KPL,BSE_KAGGLE,Kwality Pharmaceuticals Ltd.BO
LTIMindtree Ltd,LTIM,BSE_KAGGLE,LTIMindtree Ltd.BO
East West Holdings Ltd,EASTWEST,BSE_KAGGLE,East West Holdings Ltd.BO
Aditya Birla Sun Life S&P BSE Sensex ETF,BSLSENETFG,BSE_KAGGLE,Aditya Birla Sun Life S&P BSE Sensex ETF.BO
Colorchips New Media Ltd,COLORCHIPS,BSE_KAGGLE,Colorchips New Media Ltd.BO
Advanced Enzyme Technologies Ltd,ADVENZYMES,BSE_KAGGLE,Advanced Enzyme Technologies Ltd.BO
Ladam Affordable Housing Ltd,LAHL,BSE_KAGGLE,Ladam Affordable Housing Ltd.BO
Prabhat Technologies (India) Ltd,PTIL,BSE_KAGGLE,Prabhat Technologies (India) Ltd.BO
Dilip Buildcon Ltd,DBL,BSE_KAGGLE,Dilip Buildcon Ltd.BO
S.P. Apparels Ltd,SPAL,BSE_KAGGLE,S.P. Apparels Ltd.BO
Bigbloc Construction Ltd,BIGBLOC,BSE_KAGGLE,Bigbloc Construction Ltd.BO
Golden Crest Education & Services Ltd,GOLDENCREST,BSE_KAGGLE,Golden Crest Education & Services Ltd.BO
ECS Biztech Ltd,ECS,BSE_KAGGLE,ECS Biztech Ltd.BO
RBL Bank Ltd,RBLBANK,BSE_KAGGLE,RBL Bank Ltd.BO
AMS Polymers Ltd,AMS,BSE_KAGGLE,AMS Polymers Ltd.BO
Shiva Granito Export Ltd,SHIVAEXPO,BSE_KAGGLE,Shiva Granito Export Ltd.BO
BLS International Services Ltd,BLS,BSE_KAGGLE,BLS International Services Ltd.BO
Mitsu Chem Plast Ltd,MITSU,BSE_KAGGLE,Mitsu Chem Plast Ltd.BO
Sprayking Agro Equipment Ltd,SPRAYKING,BSE_KAGGLE,Sprayking Agro Equipment Ltd.BO
Narayani Steels Ltd,NARAYANI,BSE_KAGGLE,Narayani Steels Ltd.BO
SAB Events & Governance Now Media Ltd,GOVNOW,BSE_KAGGLE,SAB Events & Governance Now Media Ltd.BO
Riddhi Steel and Tube Ltd,RSTL,BSE_KAGGLE,Riddhi Steel and Tube Ltd.BO
TV Vision Ltd,TVVISION,BSE_KAGGLE,TV Vision Ltd.BO
Visco Trade Associates Ltd,VISCO,BSE_KAGGLE,Visco Trade Associates Ltd.BO
Tiaan Consumer Ltd,TIAANC,BSE_KAGGLE,Tiaan Consumer Ltd.BO
L&T Technology Services Ltd,LTTS,BSE_KAGGLE,L&T Technology Services Ltd.BO
G N A Axles Ltd,GNA,BSE_KAGGLE,G N A Axles Ltd.BO
Radhika Jeweltech Ltd,RADHIKAJWE,BSE_KAGGLE,Radhika Jeweltech Ltd.BO
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,BSE_KAGGLE,ICICI Prudential Life Insurance Company Ltd.BO
Ishaan Infrastructures and Shelters Ltd,IISL,BSE_KAGGLE,Ishaan Infrastructures and Shelters Ltd.BO
ARC Finance Ltd,ARCFIN,BSE_KAGGLE,ARC Finance Ltd.BO
HPL Electric & Power Ltd,HPL,BSE_KAGGLE,HPL Electric & Power Ltd.BO
Sagarsoft (India) Ltd,SAGARSOFT,BSE_KAGGLE,Sagarsoft (India) Ltd.BO
DRA Consultants Ltd,DRA,BSE_KAGGLE,DRA Consultants Ltd.BO
Valiant Organics Ltd,VALIANTORG,BSE_KAGGLE,Valiant Organics Ltd.BO
Aditya Consumer Marketing Ltd,ACML,BSE_KAGGLE,Aditya Consumer Marketing Ltd.BO
Shashijit Infraprojects Ltd,SHASHIJIT,BSE_KAGGLE,Shashijit Infraprojects Ltd.BO
Bindal Exports Ltd,BINDALEXPO,BSE_KAGGLE,Bindal Exports Ltd.BO
Diksat Transworld Ltd,DIKSAT,BSE_KAGGLE,Diksat Transworld Ltd.BO
Endurance Technologies Ltd,ENDURANCE,BSE_KAGGLE,Endurance Technologies Ltd.BO
IDFC SENSEX ETF,IDFSENSEXE,BSE_KAGGLE,IDFC SENSEX ETF.BO
Purple Entertainment Ltd,PURPLE,BSE_KAGGLE,Purple Entertainment Ltd.BO
Supra Pacific Management Consultancy Ltd,SUPRAP,BSE_KAGGLE,Supra Pacific Management Consultancy Ltd.BO
PNB Housing Finance Ltd,PNBHOUSING,BSE_KAGGLE,PNB Housing Finance Ltd.BO
Southern Infosys Ltd,SOUTHERNIN,BSE_KAGGLE,Southern Infosys Ltd.BO
Regency Fincorp Ltd,REGENCY,BSE_KAGGLE,Regency Fincorp Ltd.BO
Varun Beverages Ltd,VBL,BSE_KAGGLE,Varun Beverages Ltd.BO
Salem Erode Investments Ltd,SALEM,BSE_KAGGLE,Salem Erode Investments Ltd.BO
Franklin Industries Ltd,FRANKLININD,BSE_KAGGLE,Franklin Industries Ltd.BO
LKP Securities Ltd,LKPSEC,BSE_KAGGLE,LKP Securities Ltd.BO
Osiajee Texfab Ltd,OSIAJEE,BSE_KAGGLE,Osiajee Texfab Ltd.BO
Corporate Merchant Bankers Ltd,CMBL,BSE_KAGGLE,Corporate Merchant Bankers Ltd.BO
Sheela Foam Ltd,SFL,BSE_KAGGLE,Sheela Foam Ltd.BO
Eiko Lifesciences Ltd,EIKO,BSE_KAGGLE,Eiko Lifesciences Ltd.BO
Aditya Vision Ltd,AVL,BSE_KAGGLE,Aditya Vision Ltd.BO
Heads UP Ventures Ltd,HEADSUP,BSE_KAGGLE,Heads UP Ventures Ltd.BO
TCI Express Ltd,TCIEXP,BSE_KAGGLE,TCI Express Ltd.BO
Laurus Labs Ltd,LAURUSLABS,BSE_KAGGLE,Laurus Labs Ltd.BO
New Light Apparels Ltd,NEWLIGHT,BSE_KAGGLE,New Light Apparels Ltd.BO
Veeram Securities Ltd,VSL,BSE_KAGGLE,Veeram Securities Ltd.BO
Marg Techno Projects Ltd,MTPL,BSE_KAGGLE,Marg Techno Projects Ltd.BO
Globe Commercials Ltd,GLCL,BSE_KAGGLE,Globe Commercials Ltd.BO
TruCap Finance Ltd,TRU,BSE_KAGGLE,TruCap Finance Ltd.BO
Super Fine Knitters Ltd,SKL,BSE_KAGGLE,Super Fine Knitters Ltd.BO
Raideep Industries Ltd,RAIDEEPIND,BSE_KAGGLE,Raideep Industries Ltd.BO
Pricol Ltd,PRICOLLTD,BSE_KAGGLE,Pricol Ltd.BO
Classic Filaments Ltd,CFL,BSE_KAGGLE,Classic Filaments Ltd.BO
JITF Infralogistics Ltd,JITFINFRA,BSE_KAGGLE,JITF Infralogistics Ltd.BO
Sueryaa Knitwear Ltd,SUERYAAKNI,BSE_KAGGLE,Sueryaa Knitwear Ltd.BO
Tanvi Foods (India) Ltd,TANVI,BSE_KAGGLE,Tanvi Foods (India) Ltd.BO
RMC Switchgears Ltd,RMC,BSE_KAGGLE,RMC Switchgears Ltd.BO
Parmax Pharma Ltd,PARMAX,BSE_KAGGLE,Parmax Pharma Ltd.BO
Leading Leasing Finance And Investment Company Ltd,LLFICL,BSE_KAGGLE,Leading Leasing Finance And Investment Company Ltd.BO
Danube Industries Ltd,DANUBE,BSE_KAGGLE,Danube Industries Ltd.BO
Music Broadcast Ltd,RADIOCITY,BSE_KAGGLE,Music Broadcast Ltd.BO
Avenue Supermarts Ltd,DMART,BSE_KAGGLE,Avenue Supermarts Ltd.BO
IFL Enterprises Ltd,IFL,BSE_KAGGLE,IFL Enterprises Ltd.BO
KD Leisures Ltd,KDLL,BSE_KAGGLE,KD Leisures Ltd.BO
Ontic Finserve Ltd,ONTIC,BSE_KAGGLE,Ontic Finserve Ltd.BO
Sarthak Metals Ltd,SMLT,BSE_KAGGLE,Sarthak Metals Ltd.BO
Chemcrux Enterprises Ltd,CHEMCRUX,BSE_KAGGLE,Chemcrux Enterprises Ltd.BO
Manomay Tex India Ltd,MANOMAY,BSE_KAGGLE,Manomay Tex India Ltd.BO
Maximus International Ltd,MAXIMUS,BSE_KAGGLE,Maximus International Ltd.BO
Manas Properties Ltd,MANAS,BSE_KAGGLE,Manas Properties Ltd.BO
CL Educate Ltd,CLEDUCATE,BSE_KAGGLE,CL Educate Ltd.BO
Prime Fresh Ltd,PRIMEFRESH,BSE_KAGGLE,Prime Fresh Ltd.BO
Octaware Technologies Ltd,OCTAWARE,BSE_KAGGLE,Octaware Technologies Ltd.BO
Shankara Building Products Ltd,SHANKARA,BSE_KAGGLE,Shankara Building Products Ltd.BO
Escorp Asset Management Ltd,ESCORP,BSE_KAGGLE,Escorp Asset Management Ltd.BO
Parmeshwari Silk Mills Ltd,PARMSILK,BSE_KAGGLE,Parmeshwari Silk Mills Ltd.BO
KMS Medisurgi Ltd,KMSMEDI,BSE_KAGGLE,KMS Medisurgi Ltd.BO
Classic Leasing & Finance Ltd,CLFL,BSE_KAGGLE,Classic Leasing & Finance Ltd.BO
Starlineps Enterprises Ltd,STARLENT,BSE_KAGGLE,Starlineps Enterprises Ltd.BO
S Chand and Company Ltd,SCHAND,BSE_KAGGLE,S Chand and Company Ltd.BO
Kanungo Financiers Ltd,KANUNGO,BSE_KAGGLE,Kanungo Financiers Ltd.BO
Meera Industries Ltd,MEERA,BSE_KAGGLE,Meera Industries Ltd.BO
Housing & Urban Development Corporation Ltd,HUDCO,BSE_KAGGLE,Housing & Urban Development Corporation Ltd.BO
PSP Projects Ltd,PSPPROJECT,BSE_KAGGLE,PSP Projects Ltd.BO
Bhakti Gems and Jewellery Ltd,BGJL,BSE_KAGGLE,Bhakti Gems and Jewellery Ltd.BO
Yug Decor Ltd,YUG,BSE_KAGGLE,Yug Decor Ltd.BO
Variman Global Enterprises Ltd,VARIMAN,BSE_KAGGLE,Variman Global Enterprises Ltd.BO
Star Cement Ltd,STARCEMENT,BSE_KAGGLE,Star Cement Ltd.BO
Riddhi Corporate Services Ltd,RIDDHICORP,BSE_KAGGLE,Riddhi Corporate Services Ltd.BO
Tejas Networks Ltd,TEJASNET,BSE_KAGGLE,Tejas Networks Ltd.BO
Eris Lifesciences Ltd,ERIS,BSE_KAGGLE,Eris Lifesciences Ltd.BO
Containerway International Ltd,CONTAINER,BSE_KAGGLE,Containerway International Ltd.BO
GTPL Hathway Ltd,GTPL,BSE_KAGGLE,GTPL Hathway Ltd.BO
AU Small Finance Bank Ltd,AUBANK,BSE_KAGGLE,AU Small Finance Bank Ltd.BO
ICICI Prudential Nifty 100 Low Volatility 30 ETF,ICICILOVOL,BSE_KAGGLE,ICICI Prudential Nifty 100 Low Volatility 30 ETF.BO
Gautam Exim Ltd,GEL,BSE_KAGGLE,Gautam Exim Ltd.BO
G G Engineering Ltd,GGENG,BSE_KAGGLE,G G Engineering Ltd.BO
7NR Retail Ltd,7NR,BSE_KAGGLE,7NR Retail Ltd.BO
Salasar Techno Engineering Ltd,SALASAR,BSE_KAGGLE,Salasar Techno Engineering Ltd.BO
Ganges Securities Ltd,GANGESSEC,BSE_KAGGLE,Ganges Securities Ltd.BO
Palash Securities Ltd,PALASHSEC,BSE_KAGGLE,Palash Securities Ltd.BO
Avadh Sugar & Energy Ltd,AVADHSUGAR,BSE_KAGGLE,Avadh Sugar & Energy Ltd.BO
Magadh Sugar & Energy Ltd,MAGADHSUGAR,BSE_KAGGLE,Magadh Sugar & Energy Ltd.BO
Jigar Cables Ltd,JIGAR,BSE_KAGGLE,Jigar Cables Ltd.BO
Captain Technocast Ltd,CTCL,BSE_KAGGLE,Captain Technocast Ltd.BO
Sintex Plastics Technology Ltd,SINTEXPLAST,BSE_KAGGLE,Sintex Plastics Technology Ltd.BO
Globalspace Technologies Ltd,GSTL,BSE_KAGGLE,Globalspace Technologies Ltd.BO
UTI Nifty Next 50 ETF,UTINEXT50,BSE_KAGGLE,UTI Nifty Next 50 ETF.BO
SIS Ltd,SIS,BSE_KAGGLE,SIS Ltd.BO
Cochin Shipyard Ltd,COCHINSHIP,BSE_KAGGLE,Cochin Shipyard Ltd.BO
SMS Lifesciences India Ltd,SMSLIFE,BSE_KAGGLE,SMS Lifesciences India Ltd.BO
KIOCL Ltd,KIOCL,BSE_KAGGLE,KIOCL Ltd.BO
Chothani Foods Ltd,CHOTHANI,BSE_KAGGLE,Chothani Foods Ltd.BO
Smruthi Organics Ltd,SMRUTHIORG,BSE_KAGGLE,Smruthi Organics Ltd.BO
Aditya Birla Capital Ltd,ABCAPITAL,BSE_KAGGLE,Aditya Birla Capital Ltd.BO
Apex Frozen Foods Ltd,APEX,BSE_KAGGLE,Apex Frozen Foods Ltd.BO
Shish Industries Ltd,SHISHIND,BSE_KAGGLE,Shish Industries Ltd.BO
ANG Lifesciences India Ltd,ANG,BSE_KAGGLE,ANG Lifesciences India Ltd.BO
Dhruv Wellness Ltd,DWL,BSE_KAGGLE,Dhruv Wellness Ltd.BO
KCD Industries India Ltd,KCDGROUP,BSE_KAGGLE,KCD Industries India Ltd.BO
Dixon Technologies (India) Ltd,DIXON,BSE_KAGGLE,Dixon Technologies (India) Ltd.BO
Bharat Road Network Ltd,BRNL,BSE_KAGGLE,Bharat Road Network Ltd.BO
Dishman Carbogen Amcis Ltd,DCAL,BSE_KAGGLE,Dishman Carbogen Amcis Ltd.BO
Lasa Supergenerics Ltd,LASA,BSE_KAGGLE,Lasa Supergenerics Ltd.BO
Pro Clb Global Ltd,PROCLB,BSE_KAGGLE,Pro Clb Global Ltd.BO
Matrimony.com Ltd,MATRIMONY,BSE_KAGGLE,Matrimony.com Ltd.BO
Reliance Home Finance Ltd,RELHOME,BSE_KAGGLE,Reliance Home Finance Ltd.BO
